id,word,alt,bee,group,nTried,nMistakes,weight
3631,farouche,,three,champions,0,0,1
3632,farfalle,,three,champions,0,0,1
3633,ogival,,three,champions,0,0,1
3634,stretto,,three,champions,0,0,1
3635,coccygeal,,three,champions,0,0,1
3636,Diplodocus,,three,champions,0,0,1
3637,tachyon,,three,champions,0,0,1
3638,piccata,,three,champions,0,0,1
3639,isagoge,,three,champions,0,0,1
3640,élan,,three,champions,0,0,1
3641,breviloquence,,three,champions,0,0,1
3642,kalimba,,three,champions,0,0,1
3643,illative,,three,champions,0,0,1
3644,betony,,three,champions,0,0,1
3645,bêtise,,three,champions,0,0,1
3646,transience,,three,champions,0,0,1
3647,frison,,three,champions,0,0,1
3648,flavedo,,three,champions,0,0,1
3649,maquillage,,three,champions,0,0,1
3650,mortadella,,three,champions,0,0,1
3651,stanchion,,three,champions,0,0,1
3652,spirulina,,three,champions,0,0,1
3653,eleemosynary,,three,champions,0,0,1
3654,force-majeure,,three,champions,0,0,1
3655,ossicle,,three,champions,0,0,1
3656,anemone,,three,champions,0,0,1
3657,alpargata,,three,champions,0,0,1
3658,disembogue,,three,champions,0,0,1
3659,luculent,,three,champions,0,0,1
3660,expatiate,,three,champions,0,0,1
3661,xerogel,,three,champions,0,0,1
3662,vizierial,,three,champions,0,0,1
3663,crescive,,three,champions,0,0,1
3664,tryptophan,,three,champions,0,0,1
3665,neophyte,,three,champions,0,0,1
3666,buffa,,three,champions,0,0,1
3667,clavichord,,three,champions,0,0,1
3668,de-rigueur,,three,champions,0,0,1
3669,secant,,three,champions,0,0,1
3670,comanchero,,three,champions,0,0,1
3671,meiosis,,three,champions,0,0,1
3672,gules,,three,champions,0,0,1
3673,nimiety,,three,champions,0,0,1
3674,lokelani,,three,champions,0,0,1
3675,psoriasis,,three,champions,0,0,1
3676,bavardage,,three,champions,0,0,1
3677,coulibiac,,three,champions,0,0,1
3678,xyloglyphy,,three,champions,0,0,1
3679,Aramaic,,three,champions,0,0,1
3680,anathema,,three,champions,0,0,1
3681,basilica,,three,champions,0,0,1
3682,rajpramukh,,three,champions,0,0,1
3683,Chalcolithic,,three,champions,0,0,1
3684,rinceau,,three,champions,0,0,1
3685,filar,,three,champions,0,0,1
3686,bhangra,,three,champions,0,0,1
3687,risorgimento,,three,champions,0,0,1
3688,agalma,,three,champions,0,0,1
3689,analgesia,,three,champions,0,0,1
3690,dengue,,three,champions,0,0,1
3691,cantatrice,,three,champions,0,0,1
3692,emollient,,three,champions,0,0,1
3693,parquet,,three,champions,0,0,1
3694,dhurrie,,three,champions,0,0,1
3695,lapidary,,three,champions,0,0,1
3696,cachexia,,three,champions,0,0,1
3697,connoisseur,,three,champions,0,0,1
3698,ferruginous,,three,champions,0,0,1
3699,gendarme,,three,champions,0,0,1
3700,demulcent,,three,champions,0,0,1
3701,goosander,,three,champions,0,0,1
3702,kwashiorkor,,three,champions,0,0,1
3703,lecithin,,three,champions,0,0,1
3704,cetology,,three,champions,0,0,1
3705,plenipotentiary,,three,champions,0,0,1
3706,foudroyant,,three,champions,0,0,1
3707,sesquipedalian,,three,champions,0,0,1
3708,expugnable,,three,champions,0,0,1
3709,profligacy,,three,champions,0,0,1
3710,yosenabe,,three,champions,0,0,1
3711,funori,,three,champions,0,0,1
3712,piloncillo,,three,champions,0,0,1
3713,xiphias,,three,champions,0,0,1
3714,étouffée,etouffee,three,champions,0,0,1
3715,degauss,,three,champions,0,0,1
3716,tussock,,three,champions,0,0,1
3717,lanolated,,three,champions,0,0,1
3718,linnet,,three,champions,0,0,1
3719,embouchure,,three,champions,0,0,1
3720,plangency,,three,champions,0,0,1
3721,apocryphal,,three,champions,0,0,1
3722,tamarack,,three,champions,0,0,1
3723,puerilely,,three,champions,0,0,1
3724,obloquy,,three,champions,0,0,1
3725,dhole,,three,champions,0,0,1
3726,budgerigar,budgereegah,three,champions,0,0,1
3727,budgereegah,budgerygah,three,champions,0,0,1
3728,outré,,three,champions,0,0,1
3729,ululate,,three,champions,0,0,1
3730,sororal,,three,champions,0,0,1
3731,epideictic,,three,champions,0,0,1
3732,embolus,,three,champions,0,0,1
3733,caveola,,three,champions,0,0,1
3734,farina,,three,champions,0,0,1
3735,heuristic,,three,champions,0,0,1
3736,nudibranch,,three,champions,0,0,1
3737,triquetra,,three,champions,0,0,1
3738,paramahamsa,,three,champions,0,0,1
3739,duello,,three,champions,0,0,1
3740,fjeld,,three,champions,0,0,1
3741,tomography,,three,champions,0,0,1
3742,effleurage,,three,champions,0,0,1
3743,chastushka,,three,champions,0,0,1
3744,bergère,,three,champions,0,0,1
3745,Erewhonian,,three,champions,0,0,1
3746,rhyton,,three,champions,0,0,1
3747,orogeny,,three,champions,0,0,1
3748,Pepysian,,three,champions,0,0,1
3749,esplanade,,three,champions,0,0,1
3750,gesellschaft,,three,champions,0,0,1
3751,tamari,,three,champions,0,0,1
3752,arenaceous,,three,champions,0,0,1
3753,panettone,,three,champions,0,0,1
3754,tmesis,,three,champions,0,0,1
3755,clerihew,,three,champions,0,0,1
3756,tsukupin,,three,champions,0,0,1
3757,katakana,,three,champions,0,0,1
3758,Parmentier,,three,champions,0,0,1
3759,rugose,,three,champions,0,0,1
3760,brume,,three,champions,0,0,1
3761,hiortdahlite,,three,champions,0,0,1
3762,extravasate,,three,champions,0,0,1
3763,incunabula,,three,champions,0,0,1
3764,cordillera,,three,champions,0,0,1
3765,zazen,,three,champions,0,0,1
3766,cabochon,,three,champions,0,0,1
3767,après,,three,champions,0,0,1
3768,zydeco,,three,champions,0,0,1
3769,consanguine,,three,champions,0,0,1
3770,bibimbap,,three,champions,0,0,1
3771,aquiclude,,three,champions,0,0,1
3772,demitasse,,three,champions,0,0,1
3773,tomalley,,three,champions,0,0,1
3774,bouffant,,three,champions,0,0,1
3775,bas-relief,,three,champions,0,0,1
3776,rhizome,,three,champions,0,0,1
3777,Wensleydale,,three,champions,0,0,1
3778,erubescent,,three,champions,0,0,1
3779,estovers,,three,champions,0,0,1
3780,rembrandt,,three,champions,0,0,1
3781,bonspiel,,three,champions,0,0,1
3782,hackamore,,three,champions,0,0,1
3783,blancmange,,three,champions,0,0,1
3784,simulacrum,,three,champions,0,0,1
3785,cnidarian,,three,champions,0,0,1
3786,capotasto,,three,champions,0,0,1
3787,Panagia,,three,champions,0,0,1
3788,nockerl,,three,champions,0,0,1
3789,rhabdoid,,three,champions,0,0,1
3790,apodyterium,,three,champions,0,0,1
3791,apoplexy,,three,champions,0,0,1
3792,verdure,,three,champions,0,0,1
3793,fait-accompli,,three,champions,0,0,1
3794,dreikanter,,three,champions,0,0,1
3795,penicillin,,three,champions,0,0,1
3796,pendeloque,,three,champions,0,0,1
3797,beelzebub,,three,champions,0,0,1
3798,rhinorrhagia,,three,champions,0,0,1
3799,foley,,three,champions,0,0,1
3800,syzygy,,three,champions,0,0,1
3801,Beethovenian,,three,champions,0,0,1
3802,tatterdemalion,,three,champions,0,0,1
3803,susurrus,,three,champions,0,0,1
3804,bienvenue,bienvenu,three,champions,0,0,1
3805,potwalloper,,three,champions,0,0,1
3806,kaffeeklatsch,,three,champions,0,0,1
3807,peregrination,,three,champions,0,0,1
3808,paraquat,,three,champions,0,0,1
3809,prana,,three,champions,0,0,1
3810,sinciput,,three,champions,0,0,1
3811,abattoir,,three,champions,0,0,1
3812,glossopetrae,,three,champions,0,0,1
3813,diktat,,three,champions,0,0,1
3814,llanero,,three,champions,0,0,1
3815,Machiavellian,,three,champions,0,0,1
3816,glaucomatous,,three,champions,0,0,1
3817,haori,,three,champions,0,0,1
3818,rheostat,,three,champions,0,0,1
3819,hariolation,,three,champions,0,0,1
3820,thylacine,,three,champions,0,0,1
3821,cenote,,three,champions,0,0,1
3822,griffonage,,three,champions,0,0,1
3823,fossiliferous,,three,champions,0,0,1
3824,calefacient,,three,champions,0,0,1
3825,obdurate,,three,champions,0,0,1
3826,nunchaku,,three,champions,0,0,1
3827,senryu,,three,champions,0,0,1
3828,cormorant,,three,champions,0,0,1
3829,gnomon,,three,champions,0,0,1
3830,pinetum,,three,champions,0,0,1
3831,brucellosis,,three,champions,0,0,1
3832,wasteweir,,three,champions,0,0,1
3833,diamanté,,three,champions,0,0,1
3834,sphygmometer,,three,champions,0,0,1
3835,kibitzer,kibbitzer,three,champions,0,0,1
3836,auteur,,three,champions,0,0,1
3837,labefaction,,three,champions,0,0,1
3838,ibidem,,three,champions,0,0,1
3839,estival,aestival,three,champions,0,0,1
3840,loup-garou,,three,champions,0,0,1
3841,empennage,,three,champions,0,0,1
3842,lysozyme,,three,champions,0,0,1
3843,grimthorpe,,three,champions,0,0,1
3844,thaumaturge,,three,champions,0,0,1
3845,pinioned,,three,champions,0,0,1
3846,fouetté,,three,champions,0,0,1
3847,venenate,,three,champions,0,0,1
3848,badinage,,three,champions,0,0,1
3849,saccadic,,three,champions,0,0,1
3850,mignonette,,three,champions,0,0,1
3851,coadjutor,,three,champions,0,0,1
3852,chiffonade,,three,champions,0,0,1
3853,haricot,,three,champions,0,0,1
3854,Luddite,,three,champions,0,0,1
3855,wickiup,,three,champions,0,0,1
3856,nisse,,three,champions,0,0,1
3857,impugn,,three,champions,0,0,1
3858,brouillon,,three,champions,0,0,1
3859,derecho,,three,champions,0,0,1
3860,solipsist,,three,champions,0,0,1
3861,sinophile,,three,champions,0,0,1
3862,harmattan,,three,champions,0,0,1
3863,incarnadine,encarnadine,three,champions,0,0,1
3864,dulcinea,,three,champions,0,0,1
3865,nainsook,,three,champions,0,0,1
3866,querida,,three,champions,0,0,1
3867,paillard,,three,champions,0,0,1
3868,gazoz,,three,champions,0,0,1
3869,Glaswegian,,three,champions,0,0,1
3870,stannum,,three,champions,0,0,1
3871,putsch,,three,champions,0,0,1
3872,tralatitious,,three,champions,0,0,1
3873,denouement,,three,champions,0,0,1
3874,hortatory,,three,champions,0,0,1
3875,maquette,,three,champions,0,0,1
3876,obliviscence,,three,champions,0,0,1
3877,autophagy,,three,champions,0,0,1
3878,Airedale,,three,champions,0,0,1
3879,potager,,three,champions,0,0,1
3880,malleolus,,three,champions,0,0,1
3881,***,,three,champions,0,0,1
3882,marcel,,three,champions,0,0,1
3883,croquignole,,three,champions,0,0,1
3884,dolmen,,three,champions,0,0,1
3885,griot,,three,champions,0,0,1
3886,vexillologist,,three,champions,0,0,1
3887,halala,halalah,three,champions,0,0,1
3888,corybantic,,three,champions,0,0,1
3889,chasuble,,three,champions,0,0,1
3890,furuncle,,three,champions,0,0,1
3891,pongee,,three,champions,0,0,1
3892,acoel,,three,champions,0,0,1
3893,acral,,three,champions,0,0,1
3894,Koine,,three,champions,0,0,1
3895,weka,,three,champions,0,0,1
3896,haplography,,three,champions,0,0,1
3897,Tchefuncte,,three,champions,0,0,1
3898,becquerel,,three,champions,0,0,1
3899,darnel,,three,champions,0,0,1
3900,giallolino,,three,champions,0,0,1
3901,krausen,,three,champions,0,0,1
3902,Castalia,,three,champions,0,0,1
3903,nahcolite,,three,champions,0,0,1
3904,telamon,,three,champions,0,0,1
3905,uraeus,,three,champions,0,0,1
3906,teledu,,three,champions,0,0,1
3907,gattine,,three,champions,0,0,1
3908,mele,,three,champions,0,0,1
3909,Marathi,,three,champions,0,0,1
3910,nuciform,,three,champions,0,0,1
3911,grandrelle,,three,champions,0,0,1
3912,bordereaux,,three,champions,0,0,1
3913,rambla,,three,champions,0,0,1
3914,tullibee,,three,champions,0,0,1
3915,guichet,,three,champions,0,0,1
3916,Guarnerius,,three,champions,0,0,1
3917,unakite,,three,champions,0,0,1
3918,azotea,,three,champions,0,0,1
3919,gabbro,,three,champions,0,0,1
3920,gegenschein,,three,champions,0,0,1
3921,hebdomadal,,three,champions,0,0,1
3922,gypsophila,,three,champions,0,0,1
3923,koh-i-noor,,three,champions,0,0,1
3924,nocive,,three,champions,0,0,1
3925,cataphora,,three,champions,0,0,1
3926,blastema,,three,champions,0,0,1
3927,trochee,,three,champions,0,0,1
3928,diapason,,three,champions,0,0,1
3929,deliquesce,,three,champions,0,0,1
3930,aperçu,,three,champions,0,0,1
3931,cioppino,,three,champions,0,0,1
3932,inglenook,,three,champions,0,0,1
3933,efflux,,three,champions,0,0,1
3934,frugivore,,three,champions,0,0,1
3935,lobscouse,,three,champions,0,0,1
3936,senecio,,three,champions,0,0,1
3937,jasmone,,three,champions,0,0,1
3938,hawok,,three,champions,0,0,1
3939,fructiferous,,three,champions,0,0,1
3940,martinoe,,three,champions,0,0,1
3941,lierre,,three,champions,0,0,1
3942,porwigle,,three,champions,0,0,1
3943,portugais,,three,champions,0,0,1
3944,ligas,,three,champions,0,0,1
3945,Osloite,,three,champions,0,0,1
3946,sciolistic,,three,champions,0,0,1
3947,seraya,,three,champions,0,0,1
3948,janthina,,three,champions,0,0,1
3949,Skeltonic,,three,champions,0,0,1
3950,balata,,three,champions,0,0,1
3951,balbriggan,,three,champions,0,0,1
3952,affeer,,three,champions,0,0,1
3953,pomology,,three,champions,0,0,1
3954,Svengali,,three,champions,0,0,1
3955,escheator,,three,champions,0,0,1
3956,dogana,,three,champions,0,0,1
3957,toorie,,three,champions,0,0,1
3958,exchequer,,three,champions,0,0,1
3959,habeas-corpus,,three,champions,0,0,1
3960,kerril,,three,champions,0,0,1
3961,pudibund,,three,champions,0,0,1
3962,toril,,three,champions,0,0,1
3963,ryas,,three,champions,0,0,1
3964,terai,,three,champions,0,0,1
3965,gabarit,,three,champions,0,0,1
3966,guerite,,three,champions,0,0,1
3967,gallivat,,three,champions,0,0,1
3968,charcuterie,,three,champions,0,0,1
3969,zugzwang,,three,champions,0,0,1
3970,triskelion,,three,champions,0,0,1
3971,crokinole,,three,champions,0,0,1
3972,anicca,,three,champions,0,0,1
3973,batamote,,three,champions,0,0,1
3974,yabbies,,three,champions,0,0,1
3975,salmagundi,salmagundy,three,champions,0,0,1
3976,hutia,jutia,three,champions,0,0,1
3977,Deseret,,three,champions,0,0,1
3978,Djibouti,,three,champions,0,0,1
3979,Tegucigalpa,,three,champions,0,0,1
3980,Llullaillaco,,three,champions,0,0,1
3981,Pyxis,,three,champions,0,0,1
