word,level,group
plenilune,frequent,CWL
plenipotentiary,frequent,CWL
plentiful,frequent,CWL
pleonasm,frequent,CWL
plethora,frequent,CWL
pleurisy,frequent,CWL
pleuston,frequent,CWL
plexus,frequent,CWL
pliant,frequent,CWL
plover,frequent,CWL
plucky,frequent,CWL
plumage,frequent,CWL
plumassier,frequent,CWL
plumbeous,frequent,CWL
plumber,frequent,CWL
plummet,frequent,CWL
plurality,frequent,CWL
plutology,frequent,CWL
pluvioscope,frequent,CWL
pneumatic,frequent,CWL
pneumatography,frequent,CWL
poacher,frequent,CWL
podiatrist,frequent,CWL
poetaster,frequent,CWL
poetic,frequent,CWL
pogonip,frequent,CWL
poignant,frequent,CWL
poinciana,frequent,CWL
poinsettia,frequent,CWL
poise,frequent,CWL
poised,frequent,CWL
poisonous,frequent,CWL
polarize,frequent,CWL
polder,frequent,CWL
polemic,frequent,CWL
polemology,frequent,CWL
polemoscope,frequent,CWL
policize,frequent,CWL
poliomyelitis,frequent,CWL
poliosis,frequent,CWL
politesse,frequent,CWL
polka,frequent,CWL
pollen,frequent,CWL
pollutant,frequent,CWL
pollute,frequent,CWL
poltergeist,frequent,CWL
poltroon,frequent,CWL
poltroonery,frequent,CWL
polychrest,frequent,CWL
polychromatic,frequent,CWL
polydactyly,frequent,CWL
polyester,frequent,CWL
polygamous,frequent,CWL
polyglot,frequent,CWL
polygonal,frequent,CWL
polyphagism,frequent,CWL
polysaccharide,frequent,CWL
polysemous,frequent,CWL
polysyllabic,frequent,CWL
pomaceous,frequent,CWL
pomade,frequent,CWL
pomander,frequent,CWL
pomegranate,frequent,CWL
pomological,frequent,CWL
pompadour,frequent,CWL
pompous,frequent,CWL
ponderous,frequent,CWL
pontificalibus,frequent,CWL
pontificate,frequent,CWL
populous,frequent,CWL
porcelain,frequent,CWL
porcine,frequent,CWL
porcinely,frequent,CWL
porcupine,frequent,CWL
porphyry,frequent,CWL
porpoise,frequent,CWL
porraceous,frequent,CWL
porridge,frequent,CWL
porringer,frequent,CWL
portcullis,frequent,CWL
portentous,frequent,CWL
portiere,frequent,CWL
portmanteau,frequent,CWL
portraiture,frequent,CWL
portrayal,frequent,CWL
posology,frequent,CWL
posse,frequent,CWL
possessed,frequent,CWL
possessor,frequent,CWL
posset,frequent,CWL
postcibal,frequent,CWL
posterity,frequent,CWL
postern,frequent,CWL
posthumous,frequent,CWL
postprandial,frequent,CWL
posttension,frequent,CWL
postulate,frequent,CWL
posture,frequent,CWL
potable,frequent,CWL
potamology,frequent,CWL
potassium,frequent,CWL
potatoes,frequent,CWL
potentate,frequent,CWL
potpourri,frequent,CWL
poultice,frequent,CWL
poultry,frequent,CWL
pourboire,frequent,CWL
pourparler,frequent,CWL
poussette,frequent,CWL
poussin,frequent,CWL
praline,frequent,CWL
precaution,frequent,CWL
precautionary,frequent,CWL
precedent,frequent,CWL
precept,frequent,CWL
precibal,frequent,CWL
precinct,frequent,CWL
preciosity,frequent,CWL
precipice,frequent,CWL
precipitately,frequent,CWL
precisionist,frequent,CWL
precocious,frequent,CWL
precocity,frequent,CWL
preconceive,frequent,CWL
precursor,frequent,CWL
precursory,frequent,CWL
predator,frequent,CWL
predecessor,frequent,CWL
predestine,frequent,CWL
predilection,frequent,CWL
preeminent,frequent,CWL
preen,frequent,CWL
prefatorily,frequent,CWL
preferential,frequent,CWL
prejudicial,frequent,CWL
preliminary,frequent,CWL
premeditation,frequent,CWL
premonition,frequent,CWL
prepollent,frequent,CWL
preposterous,frequent,CWL
prerogative,frequent,CWL
presage,frequent,CWL
presbyter,frequent,CWL
prescience,frequent,CWL
prescient,frequent,CWL
presentient,frequent,CWL
pressure,frequent,CWL
prestidigitation,frequent,CWL
prestidigitator,frequent,CWL
presumably,frequent,CWL
presume,frequent,CWL
pretentious,frequent,CWL
preterition,frequent,CWL
prevalent,frequent,CWL
prevaricate,frequent,CWL
priest,frequent,CWL
primaveral,frequent,CWL
primitive,frequent,CWL
primordial,frequent,CWL
principal,frequent,CWL
pristine,frequent,CWL
private,frequent,CWL
privilege,frequent,CWL
proaulion,frequent,CWL
proboscis,frequent,CWL
probouleutic,frequent,CWL
procedure,frequent,CWL
proceed,frequent,CWL
procellous,frequent,CWL
proclivity,frequent,CWL
procrustean,frequent,CWL
proctor,frequent,CWL
procumbent,frequent,CWL
procurable,frequent,CWL
prodigal,frequent,CWL
prodigious,frequent,CWL
producible,frequent,CWL
proem,frequent,CWL
profane,frequent,CWL
profiterole,frequent,CWL
profligacy,frequent,CWL
profuse,frequent,CWL
progenitor,frequent,CWL
progeny,frequent,CWL
prognosis,frequent,CWL
prognostication,frequent,CWL
prognosticator,frequent,CWL
prolegomenon,frequent,CWL
proletarian,frequent,CWL
proliferation,frequent,CWL
prolific,frequent,CWL
prolix,frequent,CWL
prolonger,frequent,CWL
prolusory,frequent,CWL
promenade,frequent,CWL
prominent,frequent,CWL
promontory,frequent,CWL
promulgate,frequent,CWL
pronounceable,frequent,CWL
propaedeutic,frequent,CWL
propaganda,frequent,CWL
propagate,frequent,CWL
propensity,frequent,CWL
propinquity,frequent,CWL
propitiate,frequent,CWL
propitious,frequent,CWL
propolis,frequent,CWL
proportion,frequent,CWL
proposition,frequent,CWL
proprietor,frequent,CWL
propulsion,frequent,CWL
prorogue,frequent,CWL
prosaical,frequent,CWL
prosateur,frequent,CWL
proscenium,frequent,CWL
prosciutto,frequent,CWL
proselyte,frequent,CWL
proselyting,frequent,CWL
prosody,frequent,CWL
prospectus,frequent,CWL
prospicience,frequent,CWL
protagonist,frequent,CWL
protean,frequent,CWL
protocol,frequent,CWL
protuberant,frequent,CWL
provenance,frequent,CWL
provincial,frequent,CWL
proviso,frequent,CWL
provost,frequent,CWL
prowess,frequent,CWL
proximity,frequent,CWL
prudent,frequent,CWL
prytanis,frequent,CWL
psalmody,frequent,CWL
psilanthropy,frequent,CWL
psilosis,frequent,CWL
psoriasis,frequent,CWL
psyche,frequent,CWL
psychedelic,frequent,CWL
psychiatry,frequent,CWL
psychological,frequent,CWL
psychomachy,frequent,CWL
psychrometer,frequent,CWL
psychrophilic,frequent,CWL
ptarmic,frequent,CWL
ptarmigan,frequent,CWL
pteridology,frequent,CWL
pterodactyl,frequent,CWL
ptomaine,frequent,CWL
ptosis,frequent,CWL
publication,frequent,CWL
puce,frequent,CWL
pucellas,frequent,CWL
puchero,frequent,CWL
puerile,frequent,CWL
puerilely,frequent,CWL
pugilist,frequent,CWL
pugilistic,frequent,CWL
pugnacious,frequent,CWL
puissance,frequent,CWL
puissant,frequent,CWL
pulchritude,frequent,CWL
pullulate,frequent,CWL
pulmonary,frequent,CWL
pulsatile,frequent,CWL
pultaceous,frequent,CWL
pulverize,frequent,CWL
pulverulent,frequent,CWL
pumice,frequent,CWL
pumpernickel,frequent,CWL
punchinello,frequent,CWL
punctilious,frequent,CWL
punctual,frequent,CWL
punctuation,frequent,CWL
punditry,frequent,CWL
pungent,frequent,CWL
punishment,frequent,CWL
punitive,frequent,CWL
purgatory,frequent,CWL
purlieu,frequent,CWL
purloin,frequent,CWL
purportedly,frequent,CWL
pursued,frequent,CWL
pursuer,frequent,CWL
purveyor,frequent,CWL
pusillanimous,frequent,CWL
putrescent,frequent,CWL
putrid,frequent,CWL
putsch,frequent,CWL
putty,frequent,CWL
puzzling,frequent,CWL
pylon,frequent,CWL
pylorus,frequent,CWL
pyramid,frequent,CWL
pyre,frequent,CWL
pyrethrum,frequent,CWL
pyretogenic,frequent,CWL
pyrite,frequent,CWL
pyrosis,frequent,CWL
pyrotechnics,frequent,CWL
Pyrrhic,frequent,CWL
pythonic,frequent,CWL
quackery,frequent,CWL
quadragenarian,frequent,CWL
quadrangle,frequent,CWL
quadrant,frequent,CWL
quadrennial,frequent,CWL
quadrilateral,frequent,CWL
quadrille,frequent,CWL
quadrumanous,frequent,CWL
quagmire,frequent,CWL
quail,frequent,CWL
quaint,frequent,CWL
qualitative,frequent,CWL
qualm,frequent,CWL
quandary,frequent,CWL
quantum,frequent,CWL
quaquaversal,frequent,CWL
quarantine,frequent,CWL
quarrel,frequent,CWL
quarry,frequent,CWL
quartz,frequent,CWL
quash,frequent,CWL
quasi,frequent,CWL
quaternion,frequent,CWL
quatorzain,frequent,CWL
quatrefoil,frequent,CWL
quay,frequent,CWL
quebracho,frequent,CWL
quell,frequent,CWL
quellable,frequent,CWL
quench,frequent,CWL
quenelle,frequent,CWL
quercitron,frequent,CWL
querimonious,frequent,CWL
quern,frequent,CWL
querulous,frequent,CWL
querulously,frequent,CWL
query,frequent,CWL
quest,frequent,CWL
question,frequent,CWL
questionnaire,frequent,CWL
queue,frequent,CWL
queuer,frequent,CWL
quibble,frequent,CWL
quiche,frequent,CWL
quiddity,frequent,CWL
quidnunc,frequent,CWL
quiescent,frequent,CWL
quietus,frequent,CWL
quill,frequent,CWL
quincentennial,frequent,CWL
quincunx,frequent,CWL
quinine,frequent,CWL
quinquennial,frequent,CWL
quinsyberry,frequent,CWL
quintessence,frequent,CWL
quire,frequent,CWL
quirt,frequent,CWL
quisling,frequent,CWL
quiver,frequent,CWL
quixotic,frequent,CWL
quizzical,frequent,CWL
quizzically,frequent,CWL
quodlibet,frequent,CWL
quoits,frequent,CWL
quokka,frequent,CWL
quomodo,frequent,CWL
quondam,frequent,CWL
quorum,frequent,CWL
quotable,frequent,CWL
quotation,frequent,CWL
quotidian,frequent,CWL
quotient,frequent,CWL
rabbinate,frequent,CWL
Rabelaisian,frequent,CWL
rachiometer,frequent,CWL
racketeer,frequent,CWL
raconteur,frequent,CWL
radar,frequent,CWL
radarscope,frequent,CWL
radiant,frequent,CWL
radical,frequent,CWL
radicchio,frequent,CWL
radioactive,frequent,CWL
radioactivity,frequent,CWL
radioscopy,frequent,CWL
radius,frequent,CWL
ragamuffin,frequent,CWL
raglan,frequent,CWL
ragout,frequent,CWL
raillery,frequent,CWL
raiment,frequent,CWL
raisiny,frequent,CWL
ramage,frequent,CWL
rambunctious,frequent,CWL
ramellose,frequent,CWL
ramification,frequent,CWL
rampage,frequent,CWL
rampant,frequent,CWL
ramshackle,frequent,CWL
rancid,frequent,CWL
rancor,frequent,CWL
rancorous,frequent,CWL
ransack,frequent,CWL
ransom,frequent,CWL
rantipole,frequent,CWL
rapacious,frequent,CWL
rapier,frequent,CWL
rappelled,frequent,CWL
rappelling,frequent,CWL
rapport,frequent,CWL
rapprochement,frequent,CWL
rapscallion,frequent,CWL
raptatorial,frequent,CWL
rapturous,frequent,CWL
rascette,frequent,CWL
rasgado,frequent,CWL
rasorial,frequent,CWL
raspberry,frequent,CWL
ratafia,frequent,CWL
rataplan,frequent,CWL
ratatouille,frequent,CWL
rathskeller,frequent,CWL
ratification,frequent,CWL
ratihabition,frequent,CWL
ratiocinate,frequent,CWL
ratiocination,frequent,CWL
ration,frequent,CWL
rational,frequent,CWL
rationale,frequent,CWL
rattlesnake,frequent,CWL
raucous,frequent,CWL
ravel,frequent,CWL
ravenous,frequent,CWL
ravigote,frequent,CWL
ravine,frequent,CWL
ravioli,frequent,CWL
rawinsonde,frequent,CWL
rayonnant,frequent,CWL
razzia,frequent,CWL
realize,frequent,CWL
realm,frequent,CWL
realpolitik,frequent,CWL
realschule,frequent,CWL
realty,frequent,CWL
reappraisal,frequent,CWL
rebarbative,frequent,CWL
rebellion,frequent,CWL
reboant,frequent,CWL
reboation,frequent,CWL
rebote,frequent,CWL
rebus,frequent,CWL
rebuttal,frequent,CWL
recalcitrant,frequent,CWL
recapitulate,frequent,CWL
receipt,frequent,CWL
receive,frequent,CWL
recension,frequent,CWL
receptacle,frequent,CWL
recess,frequent,CWL
recidivism,frequent,CWL
recipe,frequent,CWL
recipient,frequent,CWL
reciprocal,frequent,CWL
reciprocity,frequent,CWL
recital,frequent,CWL
recluse,frequent,CWL
recognizance,frequent,CWL
recommendation,frequent,CWL
reconcile,frequent,CWL
recondite,frequent,CWL
recording,frequent,CWL
recreant,frequent,CWL
recrementitious,frequent,CWL
recrudescence,frequent,CWL
recrudescent,frequent,CWL
recuperate,frequent,CWL
recurrence,frequent,CWL
recurrent,frequent,CWL
recusancy,frequent,CWL
recusant,frequent,CWL
redingote,frequent,CWL
redolent,frequent,CWL
redoppe,frequent,CWL
redoubtable,frequent,CWL
reduced,frequent,CWL
reductase,frequent,CWL
redundancy,frequent,CWL
referee,frequent,CWL
referential,frequent,CWL
refluence,frequent,CWL
refocillate,frequent,CWL
refraction,frequent,CWL
refuge,frequent,CWL
refugium,frequent,CWL
refulgent,frequent,CWL
regale,frequent,CWL
regardless,frequent,CWL
regatta,frequent,CWL
reggae,frequent,CWL
regicide,frequent,CWL
regime,frequent,CWL
regimen,frequent,CWL
regurgitate,frequent,CWL
rehabilitation,frequent,CWL
rehearsal,frequent,CWL
reindeer,frequent,CWL
reiterate,frequent,CWL
rejoice,frequent,CWL
rejuvenescence,frequent,CWL
reliable,frequent,CWL
relic,frequent,CWL
relinquish,frequent,CWL
reliquary,frequent,CWL
remainder,frequent,CWL
remedial,frequent,CWL
reminisce,frequent,CWL
reminiscence,frequent,CWL
reminiscingly,frequent,CWL
renaissance,frequent,CWL
render,frequent,CWL
rendezvous,frequent,CWL
renege,frequent,CWL
renitent,frequent,CWL
renounce,frequent,CWL
renovation,frequent,CWL
renovator,frequent,CWL
renvoi,frequent,CWL
repaint,frequent,CWL
reparation,frequent,CWL
repartee,frequent,CWL
repechage,frequent,CWL
repercussions,frequent,CWL
repertoire,frequent,CWL
repertory,frequent,CWL
repetition,frequent,CWL
repetitious,frequent,CWL
replaceable,frequent,CWL
replenish,frequent,CWL
replevin,frequent,CWL
repository,frequent,CWL
repoussage,frequent,CWL
reprehensible,frequent,CWL
represent,frequent,CWL
reprieve,frequent,CWL
reprimand,frequent,CWL
reprisal,frequent,CWL
repristinate,frequent,CWL
reproach,frequent,CWL
reprobate,frequent,CWL
reptilian,frequent,CWL
repudiate,frequent,CWL
repugnance,frequent,CWL
Requiem,frequent,CWL
requiescence,frequent,CWL
requisite,frequent,CWL
rescind,frequent,CWL
rescindable,frequent,CWL
rescue,frequent,CWL
reservoir,frequent,CWL
residential,frequent,CWL
residual,frequent,CWL
residue,frequent,CWL
residuum,frequent,CWL
resile,frequent,CWL
resilience,frequent,CWL
resiliency,frequent,CWL
resilient,frequent,CWL
resinous,frequent,CWL
resipiscence,frequent,CWL
resistible,frequent,CWL
resolute,frequent,CWL
resonance,frequent,CWL
respiratory,frequent,CWL
respite,frequent,CWL
resplendence,frequent,CWL
restauratrice,frequent,CWL
restitution,frequent,CWL
restitutory,frequent,CWL
resurgence,frequent,CWL
resurgent,frequent,CWL
resurrection,frequent,CWL
resuscitate,frequent,CWL
resuscitation,frequent,CWL
reticence,frequent,CWL
reticulated,frequent,CWL
reticule,frequent,CWL
retina,frequent,CWL
retinue,frequent,CWL
retractile,frequent,CWL
retribution,frequent,CWL
retrocedence,frequent,CWL
retrogress,frequent,CWL
retrospect,frequent,CWL
revanche,frequent,CWL
reveille,frequent,CWL
revenant,frequent,CWL
revenue,frequent,CWL
reverberate,frequent,CWL
reverberated,frequent,CWL
revere,frequent,CWL
reverence,frequent,CWL
reversible,frequent,CWL
revictualment,frequent,CWL
revirescent,frequent,CWL
reviviscent,frequent,CWL
rhabdomancer,frequent,CWL
rhapsodical,frequent,CWL
rheostat,frequent,CWL
rhetoric,frequent,CWL
rhetorician,frequent,CWL
rheumatic,frequent,CWL
rheumatism,frequent,CWL
rheumy,frequent,CWL
rhinarium,frequent,CWL
rhinestone,frequent,CWL
rhinitis,frequent,CWL
rhinoceros,frequent,CWL
rhizotomy,frequent,CWL
rhodium,frequent,CWL
rhododendron,frequent,CWL
rhodolite,frequent,CWL
rhomboid,frequent,CWL
rhombus,frequent,CWL
rhubarb,frequent,CWL
rhythm,frequent,CWL
ribald,frequent,CWL
ricochet,frequent,CWL
ricotta,frequent,CWL
rictus,frequent,CWL
rideau,frequent,CWL
ridiculous,frequent,CWL
rifeness,frequent,CWL
riffler,frequent,CWL
rift,frequent,CWL
rigatoni,frequent,CWL
righteous,frequent,CWL
rigorous,frequent,CWL
rime,frequent,CWL
riparian,frequent,CWL
risibility,frequent,CWL
rissole,frequent,CWL
ritziness,frequent,CWL
riverain,frequent,CWL
rivulet,frequent,CWL
roan,frequent,CWL
roborant,frequent,CWL
rococo,frequent,CWL
rodomont,frequent,CWL
rognon,frequent,CWL
rogue,frequent,CWL
roleo,frequent,CWL
romance,frequent,CWL
rondache,frequent,CWL
ronquil,frequent,CWL
rood,frequent,CWL
roommate,frequent,CWL
roriferous,frequent,CWL
Rorschach,frequent,CWL
rosemaling,frequent,CWL
roseola,frequent,CWL
rostrum,frequent,CWL
rotisserie,frequent,CWL
rotogravure,frequent,CWL
rotulet,frequent,CWL
rotundity,frequent,CWL
rouge,frequent,CWL
rough,frequent,CWL
roughhewn,frequent,CWL
roulette,frequent,CWL
roundelay,frequent,CWL
rowel,frequent,CWL
ruade,frequent,CWL
rubefacient,frequent,CWL
rubella,frequent,CWL
Rubenesque,frequent,CWL
rubicund,frequent,CWL
rubric,frequent,CWL
rudimentary,frequent,CWL
ruefully,frequent,CWL
ruinous,frequent,CWL
ruminant,frequent,CWL
ruminate,frequent,CWL
rumored,frequent,CWL
rumormonger,frequent,CWL
runnel,frequent,CWL
rupestrian,frequent,CWL
rural,frequent,CWL
rurigenous,frequent,CWL
ruse,frequent,CWL
Russ,frequent,CWL
russet,frequent,CWL
rustic,frequent,CWL
rutabaga,frequent,CWL
rutch,frequent,CWL
rutilant,frequent,CWL
sabbatical,frequent,CWL
sable,frequent,CWL
sabotage,frequent,CWL
saboteur,frequent,CWL
sacalait,frequent,CWL
saccade,frequent,CWL
saccadic,frequent,CWL
saccharify,frequent,CWL
sacciform,frequent,CWL
sacerdocy,frequent,CWL
sacerdotal,frequent,CWL
sachem,frequent,CWL
sachet,frequent,CWL
sacralize,frequent,CWL
sacrifice,frequent,CWL
sacrificial,frequent,CWL
sacristy,frequent,CWL
sacroiliac,frequent,CWL
sacrosanct,frequent,CWL
safari,frequent,CWL
saffron,frequent,CWL
sagacious,frequent,CWL
sagacity,frequent,CWL
sagathy,frequent,CWL
sagebrush,frequent,CWL
sagittal,frequent,CWL
Sagittarius,frequent,CWL
salaam,frequent,CWL
salamander,frequent,CWL
salami,frequent,CWL
salesclerk,frequent,CWL
salicetum,frequent,CWL
salicylate,frequent,CWL
salient,frequent,CWL
saline,frequent,CWL
salivary,frequent,CWL
salmon,frequent,CWL
salmonellosis,frequent,CWL
salon,frequent,CWL
salsilla,frequent,CWL
saltine,frequent,CWL
salutary,frequent,CWL
salve,frequent,CWL
salvo,frequent,CWL
samba,frequent,CWL
samizdat,frequent,CWL
samovar,frequent,CWL
samphire,frequent,CWL
sampler,frequent,CWL
samurai,frequent,CWL
sanctified,frequent,CWL
sanctimonious,frequent,CWL
sanction,frequent,CWL
sanctity,frequent,CWL
sanctum,frequent,CWL
sandal,frequent,CWL
sangaree,frequent,CWL
sangfroid,frequent,CWL
sanguinary,frequent,CWL
sanguine,frequent,CWL
sanguinolent,frequent,CWL
sanitary,frequent,CWL
sapiential,frequent,CWL
saponaceous,frequent,CWL
saporous,frequent,CWL
sapphire,frequent,CWL
sapphiric,frequent,CWL
saprogenous,frequent,CWL
saprophagous,frequent,CWL
saran,frequent,CWL
sarcasm,frequent,CWL
sarcophagus,frequent,CWL
sardine,frequent,CWL
sardonic,frequent,CWL
sardonyx,frequent,CWL
sarong,frequent,CWL
sarrazin,frequent,CWL
sarsaparilla,frequent,CWL
sartorial,frequent,CWL
sashay,frequent,CWL
Saskatchewan,frequent,CWL
saskatoon,frequent,CWL
sassafras,frequent,CWL
satchel,frequent,CWL
satellite,frequent,CWL
satiate,frequent,CWL
satiety,frequent,CWL
satire,frequent,CWL
satiric,frequent,CWL
satirical,frequent,CWL
saturate,frequent,CWL
saturnine,frequent,CWL
saucer,frequent,CWL
sauciness,frequent,CWL
sauerbraten,frequent,CWL
sauger,frequent,CWL
saunter,frequent,CWL
saurian,frequent,CWL
sausage,frequent,CWL
savagism,frequent,CWL
savorous,frequent,CWL
savory,frequent,CWL
savvy,frequent,CWL
saxophone,frequent,CWL
sayonara,frequent,CWL
scabbard,frequent,CWL
scabrous,frequent,CWL
scaffold,frequent,CWL
scalene,frequent,CWL
scallopini,frequent,CWL
scalpel,frequent,CWL
scampi,frequent,CWL
scandal,frequent,CWL
scansion,frequent,CWL
scaphoid,frequent,CWL
scarce,frequent,CWL
